split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number,iter_num,param_reg_alpha,param_reg_lambda,param_colsample_bytree,param_subsample
0.8049586247581404,0.6556629069623123,0.3564543405528281,0.6056919574244269,0.1864793913294769,118,1.0367070039113362,0.008055402920602113,0.0013399918874104815,7.844039693815307e-05,19.0,7.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 7)])",BO for 1 group,5,1,,,,
0.8536047212697302,0.5365652311914293,0.22225752251537434,0.5374758249921779,0.25774721883988777,238,0.3805050849914551,0.005819079510312282,0.0008453528086344402,3.7263704429413285e-05,1.0,2.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 2)])",BO for 1 group,5,2,,,,
0.8093942282012023,0.6592813799444868,0.3615859502213181,0.6100871861223357,0.18609695499243725,93,0.6310393015543619,0.0015587179747296905,0.0012546380360921225,7.99965294698503e-05,12.0,7.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 7)])",BO for 1 group,5,3,,,,
0.6596756103864561,0.6552824500904969,0.2481553126227493,0.5210377910332341,0.19296538589763196,240,0.7221484184265137,0.015344514855333913,0.0012152989705403645,4.0763922132476066e-05,8.0,1.0,"OrderedDict([('max_depth', 8), ('min_child_weight', 1)])",BO for 1 group,5,4,,,,
0.8021185249838916,0.6491892360011251,0.2855396907478718,0.5789491505776295,0.21666206435427848,210,0.5009228388468424,0.0050065259346546405,0.001092354456583659,4.516394440559962e-05,6.0,18.0,"OrderedDict([('max_depth', 6), ('min_child_weight', 18)])",BO for 1 group,5,5,,,,
0.7888257272109348,0.67063437002825,0.3057881117256678,0.5884160696549509,0.20559056590000865,191,0.5501324335734049,0.00015048831805464954,0.0011852582295735676,2.7560701919609168e-05,10.0,14.0,"OrderedDict([('max_depth', 10), ('min_child_weight', 14)])",BO for 1 group,5,6,,,,
0.7974696115362909,0.6498610975180271,0.290505865568081,0.5792788582074664,0.21289974058399716,205,0.537905216217041,0.004120978357804393,0.0012342135111490884,0.00017492736468859092,14.0,20.0,"OrderedDict([('max_depth', 14), ('min_child_weight', 20)])",BO for 1 group,5,7,,,,
0.8173270385225686,0.6665207807994267,0.3471092989624014,0.6103190394281323,0.19603597875414386,91,0.6092979113260905,0.002402328139687325,0.001196463902791341,3.2089129260983506e-05,14.0,10.0,"OrderedDict([('max_depth', 14), ('min_child_weight', 10)])",BO for 1 group,5,8,,,,
0.8062726874452115,0.6923816212060625,0.2686615042909144,0.5891052709807295,0.2313092438706821,185,0.4539141654968262,0.005245216644165557,0.0010070006052652996,3.543028081148057e-05,3.0,16.0,"OrderedDict([('max_depth', 3), ('min_child_weight', 16)])",BO for 1 group,5,9,,,,
0.8477590470832812,0.7099661687011718,0.19533400071104634,0.5843530721651664,0.2807710785194658,196,0.4314674536387126,0.0032112198180855307,0.0009464422861735026,4.0382849425991385e-05,2.0,3.0,"OrderedDict([('max_depth', 2), ('min_child_weight', 3)])",BO for 1 group,5,10,,,,
0.8356169531309183,0.5639685537507908,0.22723168973637875,0.542272398872696,0.24884560076652826,234,0.3831791083017985,0.002746581992157447,0.0009005069732666016,1.7206929448325813e-05,1.0,9.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 9)])",BO for 1 group,5,11,,,,
0.7974696115362909,0.6498610975180271,0.290505865568081,0.5792788582074664,0.21289974058399716,205,1.318166732788086,0.006057422871999454,0.0011425018310546875,1.1879531187092333e-05,20.0,20.0,"OrderedDict([('max_depth', 20), ('min_child_weight', 20)])",BO for 1 group,5,12,,,,
0.8489308318671481,0.5510869887396161,0.22447574956468894,0.5414978567238178,0.2550228761542189,237,0.3822874228159587,0.003187384592234029,0.0008783340454101562,6.0231095684117686e-05,1.0,5.0,"OrderedDict([('max_depth', 1), ('min_child_weight', 5)])",BO for 1 group,5,13,,,,
0.6418599996725921,0.6378764857480339,0.2504711574296955,0.5100692142834404,0.18357075009829668,243,1.2809117635091145,0.0207951123829104,0.0015122095743815105,4.020792658027533e-05,16.0,1.0,"OrderedDict([('max_depth', 16), ('min_child_weight', 1)])",BO for 1 group,5,14,,,,
