mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number
3.478877862294515,0.3708181415032753,0.9037696520487467,0.19379465916879626,0.6809262267799591,0.09881656104678116,"{'alpha': 0.6809262267799591, 'lambda': 0.09881656104678116}",0.9267470489426816,0.9262178144918198,0.9259408401118309,0.9263019011821108,0.0003344608580471686,109,187,random search for 2 group,10
4.597474018732707,0.4922390522691421,0.9830938975016276,0.2997000321426756,0.8740814175272138,0.6584358060907731,"{'alpha': 0.8740814175272138, 'lambda': 0.6584358060907731}",0.9262523297820935,0.9264018960399457,0.9260328819448439,0.9262290359222943,0.0001515471401340384,145,188,random search for 2 group,10
3.568784713745117,0.39130734379817683,0.5884064038594564,0.1640460481218096,0.7061714076694063,0.8908290121757129,"{'alpha': 0.7061714076694063, 'lambda': 0.8908290121757129}",0.9259877125566626,0.9260107227501784,0.9268382479837086,0.9262788944301832,0.0003956342297565225,117,189,random search for 2 group,10
4.04214342435201,0.4398766358503981,0.8508640925089518,0.04084427030781198,0.8215078368057597,0.8433743218151791,"{'alpha': 0.8215078368057597, 'lambda': 0.8433743218151791}",0.9256655698474424,0.9262178144918198,0.9258027773623112,0.9258953872338577,0.00023477077904741637,256,190,random search for 2 group,10
3.5572030544281006,0.15696320223153584,0.884385903676351,0.2706757737603115,0.45304091611794906,0.31283887622470186,"{'alpha': 0.45304091611794906, 'lambda': 0.31283887622470186}",0.9266204928783451,0.9267355438459237,0.9260443871739705,0.9264668079660797,0.00030236696853311166,38,191,random search for 2 group,10
3.7521944840749106,0.6235498973961651,0.8359150091807047,0.22587666555907732,0.10391170571919717,0.17642395660892474,"{'alpha': 0.10391170571919717, 'lambda': 0.17642395660892474}",0.9257461055247475,0.9254929933960745,0.9257222407584247,0.9256537798930822,0.00011410990311367893,271,192,random search for 2 group,10
5.038442611694336,1.0780495091780837,0.6036558151245117,0.0665081563180345,0.16162825489848587,0.8054478343667446,"{'alpha': 0.16162825489848587, 'lambda': 0.8054478343667446}",0.9266895234588923,0.9258611564923261,0.9257912721331846,0.9261139840281344,0.00040796665156282225,196,193,random search for 2 group,10
3.5624848206837973,0.1535839211555089,0.6426920096079508,0.054729249482920704,0.5620658609144976,0.41110394660043115,"{'alpha': 0.5620658609144976, 'lambda': 0.41110394660043115}",0.9263903909431879,0.925700085137716,0.9264240597351496,0.9261715119386844,0.0003336323509409792,174,194,random search for 2 group,10
4.5166230996449785,0.9755374611196911,0.5074247519175211,0.1554894265371898,0.8610007268312552,0.4757299941954969,"{'alpha': 0.8610007268312552, 'lambda': 0.4757299941954969}",0.925792125911779,0.9260222278469362,0.92628599698563,0.9260334502481151,0.0002017781225552012,225,195,random search for 2 group,10
4.420306921005249,0.5963409869154689,0.698624849319458,0.0695017905436583,0.17760722483736124,0.620403848892104,"{'alpha': 0.17760722483736124, 'lambda': 0.620403848892104}",0.925953197266389,0.9261027635242413,0.9261594394652369,0.926071800085289,8.699813047881742e-05,207,196,random search for 2 group,10
3.2272794246673584,1.157420480553412,0.39565467834472656,0.014560276873308286,0.45772000879987884,0.9382494263524681,"{'alpha': 0.45772000879987884, 'lambda': 0.9382494263524681}",0.9258611564923261,0.9265974826848293,0.9265966381720492,0.9263517591164016,0.00034690861367485707,79,197,random search for 2 group,10
3.2685585816701255,1.167578890029127,0.5752965609232584,0.13017640006480857,0.13840339047950623,0.9086176231924478,"{'alpha': 0.13840339047950623, 'lambda': 0.9086176231924478}",0.9260912584274834,0.9265629673945558,0.9262975022147566,0.9263172426789318,0.00019307960680941362,100,198,random search for 2 group,10
3.484756072362264,0.6195377259689806,0.6982176303863525,0.0614136637643784,0.687986644505473,0.2688223992983926,"{'alpha': 0.687986644505473, 'lambda': 0.2688223992983926}",0.9260222278469362,0.9258266412020525,0.9264700806516561,0.9261063165668816,0.000269328505661897,198,199,random search for 2 group,10
2.568570693333944,0.07779692041875463,0.412611722946167,0.02901015173442145,0.4848768223467451,0.1618065440504629,"{'alpha': 0.4848768223467451, 'lambda': 0.1618065440504629}",0.9256310545571689,0.9261832992015463,0.9256992303001714,0.9258378613529622,0.00024584204062675974,265,200,random search for 2 group,10
3.574735164642334,0.9511981083711105,0.6414953867594401,0.20588808412833798,0.7726338748252467,0.2555233053431535,"{'alpha': 0.7726338748252467, 'lambda': 0.2555233053431535}",0.92637888584643,0.9258151361052946,0.9261134185487304,0.9261024801668184,0.00023027979909477048,199,201,random search for 2 group,10
3.4559687773386636,0.19820381356889216,0.5648525555928549,0.22405484069212447,0.5296386249236162,0.6608911371745594,"{'alpha': 0.5296386249236162, 'lambda': 0.6608911371745594}",0.9260222278469362,0.9264018960399457,0.9263090074438832,0.9262443771102551,0.00016159578009020077,138,202,random search for 2 group,10
4.2690950234731035,0.4743453201054354,0.8285176753997803,0.5812240933787747,0.8997508348193993,0.9668589001329889,"{'alpha': 0.8997508348193993, 'lambda': 0.9668589001329889}",0.92637888584643,0.9262408246853356,0.9260904080904772,0.9262367062074143,0.00011780655136052998,141,203,random search for 2 group,10
3.922849496205648,0.30805726650375115,0.778540293375651,0.2770319489776995,0.770347797218666,0.9051836618808865,"{'alpha': 0.770347797218666, 'lambda': 0.9051836618808865}",0.9258956717825997,0.9260567431372098,0.9261939551526168,0.9260487900241422,0.00012190346238669252,219,204,random search for 2 group,10
3.832963148752848,0.6220739169706119,0.7024534543355306,0.09020289802590284,0.8566765122677077,0.4335556497566795,"{'alpha': 0.8566765122677077, 'lambda': 0.4335556497566795}",0.9260797533307256,0.9266895234588923,0.9260213767157173,0.926263551168445,0.00030214924730076606,129,205,random search for 2 group,10
4.127793550491333,0.20914110085382584,0.7221399148305258,0.060650108457391334,0.22095921708847843,0.6319910937025375,"{'alpha': 0.22095921708847843, 'lambda': 0.6319910937025375}",0.9264824317172508,0.9260337329436941,0.9264355649642763,0.9263172432084071,0.000201383011169931,98,206,random search for 2 group,10
3.8893703619639077,0.6660998180982584,0.6874955495198568,0.25498638855490974,0.5527993593487879,0.509340800453879,"{'alpha': 0.5527993593487879, 'lambda': 0.509340800453879}",0.9260682482339676,0.9263903909431879,0.9263550283603897,0.926271222512515,0.00014424873512891326,127,207,random search for 2 group,10
3.025646209716797,0.06484757027159502,0.8784836133321127,0.5217060982982292,0.552732965347447,0.7350614860919198,"{'alpha': 0.552732965347447, 'lambda': 0.7350614860919198}",0.9258956717825997,0.9266204928783451,0.9265506172555427,0.9263555939721625,0.00032646282688303765,75,208,random search for 2 group,10
3.8239622910817466,0.8859982548376952,0.8754073778788248,0.2628666360349336,0.5389663070272704,0.7521457918178597,"{'alpha': 0.5389663070272704, 'lambda': 0.7521457918178597}",0.9265284521042823,0.9258151361052946,0.9261824499234902,0.9261753460443557,0.0002912533575508788,173,209,random search for 2 group,10
