mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
3.1084787050882974,0.25794561071113736,0.833388090133667,0.13319382998051796,0.8084296337994001,0.2665731402052206,"{'alpha': 0.8084296337994001, 'lambda': 0.2665731402052206}",0.9259992176534204,0.9259416921696312,0.9264815858807828,0.9261408319012782,0.0002420912379420745,160,229,random search for 2 group,3,,
3.573195139567057,0.504601105014456,0.7787634531656901,0.1699002866028235,0.933817328687246,0.6357036799019231,"{'alpha': 0.933817328687246, 'lambda': 0.6357036799019231}",0.925872661589084,0.9260797533307256,0.9252735368224858,0.9257419839140985,0.0003418613321161027,246,230,random search for 2 group,3,,
4.814176321029663,1.413702046714354,0.6693325042724609,0.19625710802051444,0.37474993987671235,0.8153853361371932,"{'alpha': 0.37474993987671235, 'lambda': 0.8153853361371932}",0.9262753399756092,0.9258496513955682,0.9260328819448439,0.9260526244386739,0.00017434642973363125,205,231,random search for 2 group,3,,
3.629500150680542,0.9625608349331857,0.98215119043986,0.3115604397051724,0.5494295084226376,0.563975037425149,"{'alpha': 0.5494295084226376, 'lambda': 0.563975037425149}",0.9262408246853356,0.9267355438459237,0.9269417950458484,0.9266393878590359,0.00029413641046303657,7,232,random search for 2 group,3,,
4.6792770226796465,1.9167289260660403,0.8159401416778564,0.4224741749973819,0.553345045732786,0.9935385969456564,"{'alpha': 0.553345045732786, 'lambda': 0.9935385969456564}",0.926206309395062,0.9269311304908074,0.9265506172555427,0.926562685713804,0.00029602999957551015,13,233,random search for 2 group,3,,
3.277519464492798,0.7757540426210694,0.6897090276082357,0.2605519129421985,0.9070834683346425,0.0451782060214464,"{'alpha': 0.9070834683346425, 'lambda': 0.0451782060214464}",0.9266435030718608,0.9267010285556502,0.9261479342361103,0.9264974886212071,0.00024828544919990844,18,234,random search for 2 group,3,,
3.486212412516276,0.7167599519297174,0.7961513996124268,0.072917860633567,0.8850902174474182,0.637275970932956,"{'alpha': 0.8850902174474182, 'lambda': 0.637275970932956}",0.9264939368140086,0.9266665132653765,0.9265621224846693,0.9265741908546848,7.096897001652559e-05,12,235,random search for 2 group,3,,
4.10103702545166,1.2111147998798668,0.7249038219451904,0.29097559685785535,0.586465949782212,0.21786878241245866,"{'alpha': 0.586465949782212, 'lambda': 0.21786878241245866}",0.9265169470075243,0.9266204928783451,0.9265161015681628,0.9265511804846773,4.901247887964699e-05,14,236,random search for 2 group,3,,
3.7054476737976074,1.29208754761601,0.8020503520965576,0.034273036922212535,0.459010685761168,0.2426375891317889,"{'alpha': 0.459010685761168, 'lambda': 0.2426375891317889}",0.925792125911779,0.9261487839112726,0.9264470701934029,0.9261293266721514,0.00026773362523677265,164,237,random search for 2 group,3,,
3.425337235132853,0.5650004332049472,0.7867376804351807,0.16401061640975315,0.27824086442507334,0.13094823492546703,"{'alpha': 0.27824086442507334, 'lambda': 0.13094823492546703}",0.9259877125566626,0.9260797533307256,0.9254231048011321,0.9258301902295067,0.00029029500571976053,243,238,random search for 2 group,3,,
3.264540115992228,0.31094761110330343,0.7528460025787354,0.083093142021106,0.7067105863927045,0.6050286105407731,"{'alpha': 0.7067105863927045, 'lambda': 0.6050286105407731}",0.9265744724913136,0.92637888584643,0.926412554506023,0.9264553042812556,8.537833986061819e-05,30,239,random search for 2 group,3,,
4.391662041346232,1.4622850674287828,0.7773399353027344,0.19955839234403064,0.036070787582625496,0.7118134531182638,"{'alpha': 0.036070787582625496, 'lambda': 0.7118134531182638}",0.9263328654593985,0.9261832992015463,0.9257222407584247,0.9260794684731232,0.0002598733620868765,192,240,random search for 2 group,3,,
3.2685276667277017,1.0589263564612872,0.6465246677398682,0.21205771180169172,0.8796688918473349,0.9982994908099644,"{'alpha': 0.8796688918473349, 'lambda': 0.9982994908099644}",0.9261487839112726,0.9265169470075243,0.9263665335895165,0.9263440881694378,0.0001511376062231185,78,241,random search for 2 group,3,,
4.412524302800496,1.1946346791808033,0.9510757128397623,0.3442331450326522,0.3877851887697197,0.03413195424363058,"{'alpha': 0.3877851887697197, 'lambda': 0.03413195424363058}",0.9259992176534204,0.925527508686348,0.9270223316497348,0.9261830193298345,0.0006239450911506802,140,242,random search for 2 group,3,,
3.4231766064961753,0.4363286359935076,0.7244028250376383,0.22314483754973827,0.39582666063051675,0.9018248132111598,"{'alpha': 0.39582666063051675, 'lambda': 0.9018248132111598}",0.9263328654593985,0.9264018960399457,0.9261824499234902,0.9263057371409449,9.161917104131798e-05,93,243,random search for 2 group,3,,
3.2392760117848716,0.5023902875676515,0.8021912574768066,0.05002663671223028,0.9482185620959985,0.7783648164023033,"{'alpha': 0.9482185620959985, 'lambda': 0.7783648164023033}",0.9257576106215053,0.9269196253940496,0.9273099623779008,0.9266623994644853,0.0006593293956873689,6,244,random search for 2 group,3,,
5.22193710009257,1.2406146388684123,0.8789567152659098,0.17314315977636374,0.13914038541781582,0.16822755087779206,"{'alpha': 0.13914038541781582, 'lambda': 0.16822755087779206}",0.925792125911779,0.9266204928783451,0.9261594394652369,0.9261906860851203,0.00033890039959169865,136,245,random search for 2 group,3,,
2.883291403452555,0.3966447657519548,0.792120615641276,0.48047950132721123,0.003629818156423381,0.516865664543094,"{'alpha': 0.003629818156423381, 'lambda': 0.516865664543094}",0.9263673807496721,0.9264018960399457,0.9257912721331846,0.9261868496409341,0.00028007022904225835,139,246,random search for 2 group,3,,
5.000207185745239,0.32470689357114246,0.981154203414917,0.1666813408469849,0.1932478234043432,0.2791314873674381,"{'alpha': 0.1932478234043432, 'lambda': 0.2791314873674381}",0.9253779424284958,0.9268851101037759,0.9265506172555427,0.9262712232626047,0.000646237496497821,102,247,random search for 2 group,3,,
3.2003793716430664,0.2002418180232349,0.7892363866170248,0.1328665780166334,0.987271612923209,0.36343059366371167,"{'alpha': 0.987271612923209, 'lambda': 0.36343059366371167}",0.9263328654593985,0.9255620239766217,0.9263435231312631,0.9260794708557611,0.0003659160660048878,190,248,random search for 2 group,3,,
3.691643476486206,0.6794923359752967,0.7882730960845947,0.11308031626518197,0.9999356117976479,0.11012400848179815,"{'alpha': 0.9999356117976479, 'lambda': 0.11012400848179815}",0.9262408246853356,0.9267470489426816,0.9260673976322239,0.926351757086747,0.0002883412032227081,74,249,random search for 2 group,3,,
4.774616479873657,1.4176934531187846,0.9427447319030762,0.18367235045415486,0.9225243455279266,0.3858271114448809,"{'alpha': 0.9225243455279266, 'lambda': 0.3858271114448809}",0.9265629673945558,0.926631997975103,0.9261134185487304,0.9264361279727963,0.00022992366058965238,40,250,random search for 2 group,3,,
3.07025678952535,0.29066021045070306,0.5506203174591064,0.09232643021488812,0.39895678624477127,0.3964597886462562,"{'alpha': 0.39895678624477127, 'lambda': 0.3964597886462562}",0.9267240387491659,0.9257230953312318,0.9269878159623549,0.9264783166809175,0.0005447715544552121,22,251,random search for 2 group,3,,
2.9974788824717202,0.3835856788254223,0.6963489850362142,0.23486767930032149,0.663662255405214,0.41063174363986144,"{'alpha': 0.663662255405214, 'lambda': 0.41063174363986144}",0.9260797533307256,0.9262753399756092,0.9259178296535776,0.9260909743199708,0.0001461684884862006,186,252,random search for 2 group,3,,
4.6323920885721845,2.0254318711918065,0.7500704924265543,0.18853242972623582,0.7466692231348983,0.12624949443800348,"{'alpha': 0.7466692231348983, 'lambda': 0.12624949443800348}",0.9259071768793575,0.9265744724913136,0.9260904080904772,0.9261906858203828,0.0002814990536043743,137,253,random search for 2 group,3,,
3.286317507425944,1.0450144717429934,0.7093962828318278,0.2085828065105677,0.5917998481792728,0.11637362863418621,"{'alpha': 0.5917998481792728, 'lambda': 0.11637362863418621}",0.9264249062334614,0.9267700591361974,0.9271143734827479,0.9267697796174689,0.0002814738952463442,2,254,random search for 2 group,3,,
5.426979939142863,0.8682691198084856,0.9090518156687418,0.3873095112312788,0.3621498139023783,0.27712249063597527,"{'alpha': 0.3621498139023783, 'lambda': 0.27712249063597527}",0.925527508686348,0.9266089877815873,0.9262399760691234,0.9261254908456863,0.0004488722224634968,168,255,random search for 2 group,3,,
2.765339454015096,0.23173554810819852,0.6594988505045573,0.2130273589225067,0.17489712711792782,0.48555785156100484,"{'alpha': 0.17489712711792782, 'lambda': 0.48555785156100484}",0.9253894475252537,0.9269771508778388,0.9265276067972894,0.9262980684001273,0.0006681897887982463,95,256,random search for 2 group,3,,
3.6480406125386557,0.7710370423770041,0.8760283788045248,0.018052915932347924,0.14070237070303526,0.26226656293335415,"{'alpha': 0.14070237070303526, 'lambda': 0.26226656293335415}",0.9261027635242413,0.9265284521042823,0.9266081434011758,0.9264131196765665,0.0002218533775037217,48,257,random search for 2 group,3,,
4.062631607055664,1.4153786986597208,1.4105724493662517,0.8064466577129998,0.03197176652064748,0.018861588355930214,"{'alpha': 0.03197176652064748, 'lambda': 0.018861588355930214}",0.925792125911779,0.9261142686209991,0.9263780388186431,0.9260948111171404,0.00023959330743270174,182,258,random search for 2 group,3,,
3.887890179951986,1.8260793893740355,0.5166362126668295,0.06342372596866855,0.5317074944005664,0.9380795616126305,"{'alpha': 0.5317074944005664, 'lambda': 0.9380795616126305}",0.9260682482339676,0.9264134011367036,0.9257797669040579,0.926087138758243,0.00025902474029282883,188,259,random search for 2 group,3,,
3.9419473012288413,1.1267364737119252,1.198779026667277,0.2809574113855161,0.34952513536521757,0.19523861821722865,"{'alpha': 0.34952513536521757, 'lambda': 0.19523861821722865}",0.9263213603626407,0.9264594215237351,0.9264355649642763,0.9264054489502174,6.025198075737358e-05,51,260,random search for 2 group,3,,
4.039112091064453,0.725263856335033,0.6787094275156657,0.30641451156844596,0.6758364427219071,0.30435158314943034,"{'alpha': 0.6758364427219071, 'lambda': 0.30435158314943034}",0.9268045744264709,0.9264594215237351,0.9269072793584684,0.9267237584362248,0.00019155952641864476,4,261,random search for 2 group,3,,
3.319098949432373,0.7090298759085317,1.082647720972697,0.48415865901209915,0.659209510187795,0.1256375679600441,"{'alpha': 0.659209510187795, 'lambda': 0.1256375679600441}",0.9263213603626407,0.9260452380404519,0.9265276067972894,0.9262980684001274,0.00019761374957481963,94,262,random search for 2 group,3,,
4.045178731282552,0.9656734204465859,0.906975269317627,0.24536682832504983,0.22321183292550373,0.6998614431796323,"{'alpha': 0.22321183292550373, 'lambda': 0.6998614431796323}",0.9262638348788513,0.9260797533307256,0.926124923777857,0.926156170662478,7.833168766631863e-05,150,263,random search for 2 group,3,,
