split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number
0.6311835890426096,0.5840596764829491,0.57045858290911,0.595233949478223,0.026019606392207024,218,29.372933387756348,8.397274145477372,0.06190721193949381,0.013036882049928571,15,11,"OrderedDict([('max_depth', 15), ('min_child_weight', 11)])",BO for 1 group,7.0
0.6329581819828156,0.591065026539785,0.5759232287119257,0.5999821457448421,0.024123055843474003,151,52.44997572898865,23.173640845800495,0.05645259221394857,0.003569462502395992,15,3,"OrderedDict([('max_depth', 15), ('min_child_weight', 3)])",BO for 1 group,7.0
0.6273675637789897,0.6032409412636961,0.5633612546649096,0.5979899199025318,0.026392951339367695,183,16.847450256347656,3.5566520563656856,0.05576610565185547,0.0035639589197121245,12,8,"OrderedDict([('max_depth', 12), ('min_child_weight', 8)])",BO for 1 group,7.0
0.6497586778961233,0.581916915522303,0.5561686192999784,0.5959480709061349,0.039475137813239566,213,2.1500720183054605,0.13595848115677805,0.051288604736328125,0.005291877923567278,7,14,"OrderedDict([('max_depth', 7), ('min_child_weight', 14)])",BO for 1 group,7.0
0.6297751138118404,0.5884463530102255,0.5719331938587525,0.5967182202269394,0.024327484681638936,200,10.092513799667358,2.6570596911421362,0.048690239588419594,0.004659616166832627,11,11,"OrderedDict([('max_depth', 11), ('min_child_weight', 11)])",BO for 1 group,7.0
0.6310644455974926,0.5901182229485924,0.5765532068590633,0.599245291801716,0.023171049847985674,165,41.77739326159159,11.160911706297723,0.06232476234436035,0.001342084251261749,18,11,"OrderedDict([('max_depth', 18), ('min_child_weight', 11)])",BO for 1 group,7.0
0.6443687893787899,0.5760110764395585,0.5509014763837554,0.5904271140673679,0.03949600195203518,239,3.655059496561686,0.2481821339761238,0.04731973012288412,0.00029554495886918936,8,6,"OrderedDict([('max_depth', 8), ('min_child_weight', 6)])",BO for 1 group,7.0
0.6287848219084542,0.5929623302101115,0.5775457079360802,0.5997642866848819,0.021464104284160682,156,57.65404804547628,16.66831892680204,0.061102072397867836,0.0112597240760825,16,5,"OrderedDict([('max_depth', 16), ('min_child_weight', 5)])",BO for 1 group,7.0
0.6314224233029252,0.5920714729034506,0.5637176940217865,0.5957371967427207,0.02776161306801671,214,17.307066043217976,7.883833656339759,0.05270655949910482,0.003166772285453913,14,13,"OrderedDict([('max_depth', 14), ('min_child_weight', 13)])",BO for 1 group,7.0
0.6283751320005496,0.5870215809000001,0.5789027406503611,0.5980998178503036,0.021662946505063355,179,31.962931156158447,9.441936380705243,0.05294084548950195,0.0033419752695794096,16,13,"OrderedDict([('max_depth', 16), ('min_child_weight', 13)])",BO for 1 group,7.0
0.6274864644590759,0.588465461680447,0.5726048811451351,0.5961856024282194,0.023060752757810783,208,289.02756865819293,70.16330230575318,0.07150824864705403,0.007112475615914769,19,1,"OrderedDict([('max_depth', 19), ('min_child_weight', 1)])",BO for 1 group,7.0
