split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number
0.6298023534290013,0.5931329014818676,0.5688463435390219,0.5972605328166303,0.025055761689394617,199,18.978585640589397,0.767266699410739,0.05758563677469889,0.012969444829511638,13,6,"OrderedDict([('max_depth', 13), ('min_child_weight', 6)])",BO for 1 group,2.0
0.6276558293513748,0.5973485636848199,0.5726748852228261,0.5992264260863402,0.022485118481874945,181,58.428778092066445,9.738241727453405,0.0660401185353597,0.008223602636203748,14,2,"OrderedDict([('max_depth', 14), ('min_child_weight', 2)])",BO for 1 group,2.0
0.7157888292536156,0.6928539639646607,0.5780624761443056,0.6622350897875273,0.06025099543910143,79,0.41352105140686035,0.02636207033518808,0.04996538162231445,0.0020234174611117816,2,5,"OrderedDict([('max_depth', 2), ('min_child_weight', 5)])",BO for 1 group,2.0
0.7097616104380415,0.6799641438745698,0.6079728297384008,0.665899528017004,0.04272859334212906,45,0.49498788515726727,0.03930671941053667,0.05560898780822754,0.008622772695037412,3,19,"OrderedDict([('max_depth', 3), ('min_child_weight', 19)])",BO for 1 group,2.0
0.6318077977547796,0.5927138198136614,0.5756261109003495,0.6000492428229302,0.023515268904777467,169,22.965996106465656,5.263154715168151,0.068907896677653,0.003779764547214895,13,8,"OrderedDict([('max_depth', 13), ('min_child_weight', 8)])",BO for 1 group,2.0
0.6436906491229435,0.5976100839373927,0.564160508167713,0.6018204137426831,0.0326042531774787,158,3.352707306543986,0.2475910960382055,0.0598746140797933,0.010183247401810477,8,14,"OrderedDict([('max_depth', 8), ('min_child_weight', 14)])",BO for 1 group,2.0
0.6286623689579307,0.5866130613780056,0.5765983511830298,0.5972912605063221,0.022556350756631448,198,69.75466458002727,16.554860886341473,0.07697971661885579,0.005028333237902815,15,2,"OrderedDict([('max_depth', 15), ('min_child_weight', 2)])",BO for 1 group,2.0
0.6302013278020896,0.5903631386014963,0.5731937476475101,0.5979194046836986,0.023878706226803603,195,43.55093336105347,14.696285538138405,0.06436991691589355,0.003437446153690784,18,12,"OrderedDict([('max_depth', 18), ('min_child_weight', 12)])",BO for 1 group,2.0
0.6287848219084542,0.5929623302101115,0.5775457079360802,0.5997642866848819,0.021464104284160682,172,53.44851986567179,21.928038507282785,0.06994986534118652,0.008618264768838063,16,5,"OrderedDict([('max_depth', 16), ('min_child_weight', 5)])",BO for 1 group,2.0
0.6535767487264712,0.5826075384707923,0.5411482308304201,0.5924441726758946,0.046422784911717745,234,3.598712682723999,0.22290158008269004,0.05262470245361328,0.009147550751778694,8,7,"OrderedDict([('max_depth', 8), ('min_child_weight', 7)])",BO for 1 group,2.0
0.65492222069309,0.6216449884174238,0.5757271802036626,0.6174314631047255,0.032468230176600554,134,0.33109013239542645,0.02034997028550273,0.04601081212361654,0.00810803152498295,1,20,"OrderedDict([('max_depth', 1), ('min_child_weight', 20)])",BO for 1 group,2.0
0.7135448341295731,0.6799641438745698,0.6115175867728847,0.6683421882590093,0.042455405545452574,1,0.4932367006937663,0.04260180203765305,0.04845436414082845,0.00579886228999891,3,2,"OrderedDict([('max_depth', 3), ('min_child_weight', 2)])",BO for 1 group,2.0
0.6812519932723631,0.6177600468573657,0.5694724912129195,0.622828177114216,0.04577429211824462,130,0.6209115187327067,0.022655811995305662,0.04483668009440104,0.003403822323052973,4,20,"OrderedDict([('max_depth', 4), ('min_child_weight', 20)])",BO for 1 group,2.0
0.6304332470236083,0.5858006279851157,0.5745461846680865,0.5969266865589368,0.024134108908673475,204,397.19175656636554,92.6139483234895,0.07880687713623047,0.012989080583829022,20,1,"OrderedDict([('max_depth', 20), ('min_child_weight', 1)])",BO for 1 group,2.0
0.6368328823532883,0.595429312284129,0.5612926876994324,0.5978516274456166,0.030886684942887474,196,5.957441250483195,1.988671827866489,0.05384421348571777,0.005508377229466622,10,20,"OrderedDict([('max_depth', 10), ('min_child_weight', 20)])",BO for 1 group,2.0
0.6627735507000532,0.5727689298053666,0.5774305635877701,0.6043243480310633,0.04137362023367708,152,1.1257477601369221,0.40761418864171783,0.053978522618611656,0.0034827793256684545,6,20,"OrderedDict([('max_depth', 6), ('min_child_weight', 20)])",BO for 1 group,2.0
0.7135448341295731,0.6799641438745698,0.6115175867728847,0.6683421882590093,0.042455405545452574,1,0.5171696345011393,0.037522887852685746,0.04874539375305176,0.0007295283090069274,3,1,"OrderedDict([('max_depth', 3), ('min_child_weight', 1)])",BO for 1 group,2.0
0.7157888292536156,0.6928539639646607,0.5780624761443056,0.6622350897875273,0.06025099543910143,79,0.42003591855367023,0.030035082855888896,0.04775508244832357,0.0037096273245737117,2,16,"OrderedDict([('max_depth', 2), ('min_child_weight', 16)])",BO for 1 group,2.0
