mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
0.43088491757710773,0.047568437204476184,0.05160077412923177,0.0061140858505531765,0.5418051397764762,0.9053746996326418,"{'alpha': 0.5418051397764762, 'lambda': 0.9053746996326418}",0.9019809012706179,0.8982716439112935,0.8974743488555643,0.899242298012492,0.0019636497830207715,83,69,random search for 2 group,5,,
0.49657344818115234,0.02352344088165909,0.04564690589904785,0.00349449116689231,0.1521279763848884,0.3737849811861672,"{'alpha': 0.1521279763848884, 'lambda': 0.3737849811861672}",0.9004814142530188,0.8996132901901981,0.8986582478295185,0.899584317424245,0.0007445864703846791,37,70,random search for 2 group,5,,
0.4489137331644694,0.009469391410094877,0.04462806383768717,0.003843119286419017,0.965762059817057,0.13143228140589835,"{'alpha': 0.965762059817057, 'lambda': 0.13143228140589835}",0.90103385683845,0.8984294846499882,0.8985003946329914,0.8993212453738099,0.0012113451415775058,69,71,random search for 2 group,5,,
0.5080873171488444,0.012537861060315016,0.05028883616129557,0.0025887636606957546,0.4693593074573418,0.35568490192421576,"{'alpha': 0.4693593074573418, 'lambda': 0.35568490192421576}",0.8995343698208508,0.8995343698208508,0.8970797158642463,0.8987161518353158,0.00115713497212095,174,72,random search for 2 group,5,,
0.5785781542460123,0.006941826684911074,0.06499775250752766,0.009960272800306522,0.831077793557675,0.804529990821971,"{'alpha': 0.831077793557675, 'lambda': 0.804529990821971}",0.8996922105595454,0.8989819272354195,0.8959747434885557,0.8982162937611736,0.0016113216766860934,257,73,random search for 2 group,5,,
0.5937047799428304,0.01898961967261029,0.0656117598215739,0.011709608404550136,0.4563150774073209,0.29325844489526287,"{'alpha': 0.4563150774073209, 'lambda': 0.29325844489526287}",0.9005603346223661,0.9002446531449767,0.8977900552486188,0.8995316810053205,0.0012382403929493053,43,74,random search for 2 group,5,,
0.5808707078297933,0.024080666107964215,0.057588815689086914,0.02003987842032993,0.9525090244297506,0.6566489537112525,"{'alpha': 0.9525090244297506, 'lambda': 0.6566489537112525}",0.8974035198484729,0.8961407939389157,0.8968429360694554,0.8967957499522813,0.000516584344779732,330,75,random search for 2 group,5,,
0.6063582102457682,0.04547706448688486,0.07412608464558919,0.006037925281557703,0.08714009011974833,0.18085568918450412,"{'alpha': 0.08714009011974833, 'lambda': 0.18085568918450412}",0.9000078920369348,0.8975613605871675,0.8992896606156274,0.8989529710799099,0.0010267745342483346,123,76,random search for 2 group,5,,
0.545628547668457,0.02522159148281068,0.04474862416585287,0.0031091382877571692,0.9321208671706891,0.028951863577722392,"{'alpha': 0.9321208671706891, 'lambda': 0.028951863577722392}",0.8997711309288927,0.8996132901901981,0.8962904498816101,0.8985582903335669,0.0016048995111526139,204,77,random search for 2 group,5,,
0.613338311513265,0.019385887679144197,0.06411973635355632,0.016340147191523362,0.978692154075511,0.08175226257273893,"{'alpha': 0.978692154075511, 'lambda': 0.08175226257273893}",0.8989819272354195,0.8988240864967249,0.8977900552486188,0.8985320229935877,0.0005285928020878488,209,78,random search for 2 group,5,,
