mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
1.1154348850250244,0.40767564126748507,0.04276442527770996,0.001853067113717514,0.5062365938287023,0.6349560944660124,"{'alpha': 0.5062365938287023, 'lambda': 0.6349560944660124}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,107,random search for 2 group,1,,
0.8332023620605469,0.0037494333552557896,0.04102158546447754,0.0009235581408398899,0.7372837647248732,0.8089196152954095,"{'alpha': 0.7372837647248732, 'lambda': 0.8089196152954095}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,108,random search for 2 group,1,,
0.8275726636250814,0.0025035656941519617,0.04026118914286295,0.0013748560473306555,0.8882631288652605,0.8697843126964019,"{'alpha': 0.8882631288652605, 'lambda': 0.8697843126964019}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,109,random search for 2 group,1,,
0.8290782769521078,0.0016467572274919962,0.038721561431884766,0.0006246385984255508,0.29789947905502145,0.9521677119870889,"{'alpha': 0.29789947905502145, 'lambda': 0.9521677119870889}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,110,random search for 2 group,1,,
0.8303442001342773,0.0015652115013781004,0.0393515427907308,0.00024925255825713826,0.9129520375072416,0.276682689227704,"{'alpha': 0.9129520375072416, 'lambda': 0.276682689227704}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,111,random search for 2 group,1,,
0.829952081044515,0.001158305678468368,0.03941424687703451,0.0002659271378209619,0.598025732188044,0.1660853808769307,"{'alpha': 0.598025732188044, 'lambda': 0.1660853808769307}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,112,random search for 2 group,1,,
0.8299135367075602,0.0027480892587740196,0.03942147890726725,0.0006350793820703999,0.019084360312127346,0.747237977308048,"{'alpha': 0.019084360312127346, 'lambda': 0.747237977308048}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,113,random search for 2 group,1,,
0.8284262816111246,0.0018171255107094413,0.03987733523050944,0.0008817174289523257,0.05035543525291519,0.7097794287032171,"{'alpha': 0.05035543525291519, 'lambda': 0.7097794287032171}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,114,random search for 2 group,1,,
0.8293622334798177,0.0018295485782445545,0.03965608278910319,0.0003280935540581526,0.16079632935359367,0.2999065429875388,"{'alpha': 0.16079632935359367, 'lambda': 0.2999065429875388}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,115,random search for 2 group,1,,
0.8326491514841715,0.0008823209099113116,0.03980255126953125,0.0018770311496552794,0.551126683721961,0.741541769400917,"{'alpha': 0.551126683721961, 'lambda': 0.741541769400917}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,116,random search for 2 group,1,,
0.8322590192159017,0.0014321408308569995,0.03992001215616862,0.00044131467190128303,0.6917583494216203,0.5392714437344581,"{'alpha': 0.6917583494216203, 'lambda': 0.5392714437344581}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,117,random search for 2 group,1,,
0.8317564328511556,0.0033724505155099584,0.0394135316212972,0.0001491446642791238,0.5421155033008118,0.6117322032970185,"{'alpha': 0.5421155033008118, 'lambda': 0.6117322032970185}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,118,random search for 2 group,1,,
0.828996499379476,0.0039474868566620296,0.03950794537862142,0.00034802494624764957,0.571794771106265,0.26552242042847685,"{'alpha': 0.571794771106265, 'lambda': 0.26552242042847685}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,119,random search for 2 group,1,,
0.8286371231079102,0.000874969961031526,0.03967674573262533,0.00021335291079184845,0.5744916007822762,0.36424312218647237,"{'alpha': 0.5744916007822762, 'lambda': 0.36424312218647237}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,120,random search for 2 group,1,,
0.8303421338399252,0.0024613592815596738,0.0396881898244222,0.00031422624041581727,0.05156111533658703,0.46011724410652866,"{'alpha': 0.05156111533658703, 'lambda': 0.46011724410652866}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,121,random search for 2 group,1,,
0.8306957085927328,0.0018549904429072356,0.03960227966308594,0.0005035139989862873,0.9137561877420732,0.7430650406970515,"{'alpha': 0.9137561877420732, 'lambda': 0.7430650406970515}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,122,random search for 2 group,1,,
0.8321124712626139,0.004776895876193908,0.04019888242085775,0.000700418231542267,0.22002232791864929,0.49926819714389203,"{'alpha': 0.22002232791864929, 'lambda': 0.49926819714389203}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,123,random search for 2 group,1,,
0.8318858941396078,0.001040465204791662,0.03973229726155599,0.0004683159289688992,0.012884642828568382,0.3524680102820379,"{'alpha': 0.012884642828568382, 'lambda': 0.3524680102820379}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,124,random search for 2 group,1,,
0.8300931453704834,0.0032197106406132094,0.039816061655680336,0.0005836638206777681,0.3585755640060865,0.5768807897113931,"{'alpha': 0.3585755640060865, 'lambda': 0.5768807897113931}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,125,random search for 2 group,1,,
0.8266414801279703,0.001852481954437712,0.03982353210449219,0.0004472361852932664,0.640279273348001,0.05477109406843683,"{'alpha': 0.640279273348001, 'lambda': 0.05477109406843683}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,126,random search for 2 group,1,,
0.8286276658376058,0.002749346036147939,0.04103668530782064,0.001615227254028333,0.9041776768482751,0.7781105550102757,"{'alpha': 0.9041776768482751, 'lambda': 0.7781105550102757}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,127,random search for 2 group,1,,
0.8294345537821451,0.0026700121967905633,0.03975415229797363,0.0009982159872494623,0.37065598672049027,0.1277782956796537,"{'alpha': 0.37065598672049027, 'lambda': 0.1277782956796537}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,128,random search for 2 group,1,,
0.8284101486206055,0.0028557356815231464,0.040187438329060875,0.0005576604052869599,0.2986588088512637,0.052595655446637246,"{'alpha': 0.2986588088512637, 'lambda': 0.052595655446637246}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,129,random search for 2 group,1,,
0.8307212988535563,0.001745143377084031,0.03978196779886881,0.0010932220660945732,0.8388227542103874,0.5781005856493399,"{'alpha': 0.8388227542103874, 'lambda': 0.5781005856493399}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,130,random search for 2 group,1,,
0.8303605715433756,0.0011525395346611345,0.04057558377583822,0.000993503032212429,0.8507760659757179,0.5153611390096843,"{'alpha': 0.8507760659757179, 'lambda': 0.5153611390096843}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,131,random search for 2 group,1,,
0.8319379488627116,0.002373013748267829,0.04098184903462728,0.0016779060394877894,0.2441115911692675,0.7228931756175404,"{'alpha': 0.2441115911692675, 'lambda': 0.7228931756175404}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,132,random search for 2 group,1,,
0.8287045955657959,0.0025511108601417917,0.03958757718404134,0.00030007781595915473,0.6404680906743319,0.3143355756979448,"{'alpha': 0.6404680906743319, 'lambda': 0.3143355756979448}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,133,random search for 2 group,1,,
0.8328251838684082,0.002404615003111381,0.03986660639444987,0.0004319362280651623,0.498496411035815,0.040290561197514396,"{'alpha': 0.498496411035815, 'lambda': 0.040290561197514396}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,134,random search for 2 group,1,,
0.8302906354268392,0.002143876623339508,0.039730230967203774,0.00026285684087685264,0.735314836112225,0.7438458314997172,"{'alpha': 0.735314836112225, 'lambda': 0.7438458314997172}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,135,random search for 2 group,1,,
0.8305452664693197,0.0014173666209254172,0.03965218861897787,0.00010225856579606122,0.5228412777103688,0.6589044012312363,"{'alpha': 0.5228412777103688, 'lambda': 0.6589044012312363}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,136,random search for 2 group,1,,
0.829298734664917,0.0017691352711517799,0.03977155685424805,0.0004942102578655975,0.7566979263888857,0.502451205714779,"{'alpha': 0.7566979263888857, 'lambda': 0.502451205714779}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,137,random search for 2 group,1,,
0.8308436075846354,0.0032970699155076308,0.03925553957621256,0.0009330795789544775,0.09392048176482748,0.6270848281051851,"{'alpha': 0.09392048176482748, 'lambda': 0.6270848281051851}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,138,random search for 2 group,1,,
0.8314205010732015,0.005000690382612207,0.03946709632873535,0.00018447261695031959,0.17738986789481448,0.5770478201525797,"{'alpha': 0.17738986789481448, 'lambda': 0.5770478201525797}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,139,random search for 2 group,1,,
0.8304045995076498,0.002901023571838455,0.03998708724975586,0.0011281281075800431,0.9089223071921197,0.3216912027183737,"{'alpha': 0.9089223071921197, 'lambda': 0.3216912027183737}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,140,random search for 2 group,1,,
0.8370562394460043,0.0034782430704853114,0.04009294509887695,0.0002097173876528788,0.36214357524950536,0.27444172910151154,"{'alpha': 0.36214357524950536, 'lambda': 0.27444172910151154}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,141,random search for 2 group,1,,
0.8243924776713053,0.0026304532159439776,0.039830525716145836,0.0003014230924234343,0.6144458546753393,0.8031913333546081,"{'alpha': 0.6144458546753393, 'lambda': 0.8031913333546081}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,142,random search for 2 group,1,,
0.8313817183176676,0.0024572626505104007,0.03994178771972656,4.4400086280382336e-05,0.18724496101937926,0.5263590787047342,"{'alpha': 0.18724496101937926, 'lambda': 0.5263590787047342}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,143,random search for 2 group,1,,
0.8267216682434082,0.001518046460459382,0.03821412722269694,0.0011465946055227018,0.3238639501275308,0.027437054202359423,"{'alpha': 0.3238639501275308, 'lambda': 0.027437054202359423}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,144,random search for 2 group,1,,
0.8284192085266113,0.003917144567496684,0.04163463910420736,0.0017753886554065978,0.012698973051992968,0.09640398018875851,"{'alpha': 0.012698973051992968, 'lambda': 0.09640398018875851}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,145,random search for 2 group,1,,
0.8278391361236572,0.002537953161127949,0.039618730545043945,0.0005213033363332727,0.70185680904023,0.5547052064029636,"{'alpha': 0.70185680904023, 'lambda': 0.5547052064029636}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,146,random search for 2 group,1,,
0.8267330328623453,0.003260334869147561,0.03917098045349121,2.433505162706457e-05,0.7853851576591132,0.17925467885623747,"{'alpha': 0.7853851576591132, 'lambda': 0.17925467885623747}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,147,random search for 2 group,1,,
0.8290802637736002,0.002786696196791165,0.03987948099772135,0.00022703936973588192,0.41847816300847795,0.09909148401946188,"{'alpha': 0.41847816300847795, 'lambda': 0.09909148401946188}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,148,random search for 2 group,1,,
0.8283055623372396,0.0024689404183384092,0.04007967313130697,0.0014975366501089175,0.6465739869213366,0.6215748559638619,"{'alpha': 0.6465739869213366, 'lambda': 0.6215748559638619}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,149,random search for 2 group,1,,
0.8297834396362305,0.0010571006247525256,0.04001641273498535,0.0009586369814138146,0.21948638319912261,0.6864368746196156,"{'alpha': 0.21948638319912261, 'lambda': 0.6864368746196156}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,150,random search for 2 group,1,,
0.8288955688476562,0.0016595256801038923,0.03973857561747233,0.0006860144111660616,0.9813668707056633,0.04781501319837522,"{'alpha': 0.9813668707056633, 'lambda': 0.04781501319837522}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,151,random search for 2 group,1,,
0.8280448118845621,0.0005740316129031417,0.0400388240814209,0.0005008506859039039,0.1264010544757359,0.6791251903831461,"{'alpha': 0.1264010544757359, 'lambda': 0.6791251903831461}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,152,random search for 2 group,1,,
0.8280191421508789,0.0010707960659405407,0.0393990675608317,0.0002462974576422501,0.8794414523219769,0.09184468242078025,"{'alpha': 0.8794414523219769, 'lambda': 0.09184468242078025}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,153,random search for 2 group,1,,
0.826741615931193,0.0009776743771173926,0.038950045903523765,0.00041456488417911726,0.8983021142975443,0.7376049801665,"{'alpha': 0.8983021142975443, 'lambda': 0.7376049801665}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,154,random search for 2 group,1,,
0.8324213027954102,0.0065271167264634705,0.039445082346598305,0.0006975623590115001,0.7873764142917207,0.29279896603470323,"{'alpha': 0.7873764142917207, 'lambda': 0.29279896603470323}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,155,random search for 2 group,1,,
0.8315664132436117,0.0020557405748273007,0.03975343704223633,0.00043269528145966176,0.3403373441178298,0.15547016538282177,"{'alpha': 0.3403373441178298, 'lambda': 0.15547016538282177}",0.11725855888317549,0.11810673301489116,0.10685819103223682,0.11407449431010115,0.005114432167113936,1,156,random search for 2 group,1,,
0.8317736784617106,0.0015777912342220118,0.03887804349263509,0.0002688370327331593,,,"{'colsample_bytree': 0.7776333840602295, 'subsample': 0.8824839149064116}",0.11468421736446044,0.119842030788881,0.10721882321731047,0.1139150237902173,0.005182025756705039,294,157,random search for 3 group,1,0.7776333840602295,0.8824839149064116
0.8104328314463297,0.0019283959724136432,0.0399019718170166,0.0007310521968720296,,,"{'colsample_bytree': 0.5826342794892294, 'subsample': 0.528891657333882}",0.11262731043807117,0.11706542730378777,0.10831140471784906,0.11266804748656933,0.003573930841442565,485,158,random search for 3 group,1,0.5826342794892294,0.528891657333882
