split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_child_weight,params,experiment_name,run_number,iter_num,param_reg_alpha,param_reg_lambda,param_colsample_bytree,param_subsample
0.6214001408484914,0.6331162444404357,0.6742584822633589,0.642924955850762,0.02266655655263908,184,2.3797643184661865,0.4641580193625259,0.01490004857381185,0.000993028109292306,14.0,7.0,"OrderedDict([('max_depth', 14), ('min_child_weight', 7)])",BO for 1 group,1,1,,,,
0.5946890855117796,0.6016075317186129,0.6443053721282608,0.6135339964528844,0.02194120013726945,234,1.9728628794352212,0.13909665864121765,0.01299007733662923,0.0004413251478952963,12.0,4.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 4)])",BO for 1 group,1,2,,,,
0.6270330068404459,0.6266579342263765,0.6788870846942412,0.6441926752536878,0.02453313004473777,174,0.5840168793996176,0.0024307188753715393,0.01228801409403483,3.082051356884784e-05,9.0,19.0,"OrderedDict([('max_depth', 9), ('min_child_weight', 19)])",BO for 1 group,1,3,,,,
0.587102962325334,0.6295658623203861,0.6526787672519003,0.6231158639658735,0.027156931675254757,232,3.7838724454243984,0.1597808047857482,0.014117797215779625,0.0001964648498753349,16.0,5.0,"OrderedDict([('max_depth', 16), ('min_child_weight', 5)])",BO for 1 group,1,4,,,,
0.6397799111043592,0.6301014953864182,0.6903661600090591,0.6534158554999455,0.026424883288162167,74,0.6304795742034912,0.03775393992702925,0.012497266133626304,0.00011850504010683047,8.0,8.0,"OrderedDict([('max_depth', 8), ('min_child_weight', 8)])",BO for 1 group,1,5,,,,
0.6234214401317092,0.6122823330132647,0.6794512146980637,0.6383849959476792,0.029392126708693806,215,0.7205937703450521,0.007624732053991667,0.012577454249064129,6.429241377471001e-05,10.0,16.0,"OrderedDict([('max_depth', 10), ('min_child_weight', 16)])",BO for 1 group,1,6,,,,
0.6255919010300123,0.6280000913890798,0.6808433328484205,0.6448117750891708,0.02549712024418945,162,2.3360403378804526,0.04513845229780705,0.014268875122070312,0.00019448302960822626,19.0,20.0,"OrderedDict([('max_depth', 19), ('min_child_weight', 20)])",BO for 1 group,1,7,,,,
0.6528048994179649,0.6351738718420603,0.6915287413348856,0.6598358375316371,0.023537819170532867,45,0.42830864588419604,0.017733977049799902,0.013017654418945312,0.0009670963510820527,6.0,9.0,"OrderedDict([('max_depth', 6), ('min_child_weight', 9)])",BO for 1 group,1,8,,,,
0.6184842698161752,0.639483353682593,0.6709630652224692,0.6429768962404124,0.02156632593537723,183,0.821826696395874,0.031492979605928575,0.011824607849121094,0.0002974661388755716,9.0,6.0,"OrderedDict([('max_depth', 9), ('min_child_weight', 6)])",BO for 1 group,1,9,,,,
0.6289123411527378,0.6279189161616827,0.6748148544965533,0.6438820372703246,0.02187656446926204,176,1.0063215096791585,0.02274141991215604,0.012416919072469076,0.0002557913467259313,12.0,16.0,"OrderedDict([('max_depth', 12), ('min_child_weight', 16)])",BO for 1 group,1,10,,,,
