mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,iter_num,experiment_name,run_number,param_colsample_bytree,param_subsample
1.2587854067484539,0.21206695807668,0.34871792793273926,0.017909399306941094,0.934704706231681,0.851534994442161,"{'alpha': 0.934704706231681, 'lambda': 0.851534994442161}",0.7131517237556065,0.6800249818839141,0.611471002637579,0.6682159027590332,0.042342516254184316,98,209,random search for 2 group,5,,
0.7455931504567465,0.03770105489341558,0.29933889706929523,0.05043923625788803,0.8742266597375948,0.36356951785795366,"{'alpha': 0.8742266597375948, 'lambda': 0.36356951785795366}",0.719827855426342,0.6674952943392183,0.5663960928069895,0.6512397475241832,0.06368416101780293,260,210,random search for 2 group,5,,
1.1353715260823567,0.2505739118192362,0.4507304827372233,0.06950665696559961,0.69062554460775,0.39582665690843255,"{'alpha': 0.69062554460775, 'lambda': 0.39582665690843255}",0.719840287116855,0.6720233970544205,0.5664079479735278,0.6527572107149344,0.06410283470486618,239,211,random search for 2 group,5,,
0.7000242869059244,0.055098318648243313,0.2784862518310547,0.03411679798679424,0.8949302379567776,0.19668997739880667,"{'alpha': 0.8949302379567776, 'lambda': 0.19668997739880667}",0.7203115907228222,0.6784211021305394,0.5663351421879745,0.6550226116804454,0.06500155737805316,192,212,random search for 2 group,5,,
0.72542937596639,0.1336485765005545,0.19869097073872885,0.05927217592229923,0.7536864770516465,0.043537533245993854,"{'alpha': 0.7536864770516465, 'lambda': 0.043537533245993854}",0.7176968809813009,0.6806684343776583,0.6194284683648094,0.6725979279079229,0.040521763992121484,41,213,random search for 2 group,5,,
0.8917005856831869,0.42054326560452104,0.4368166923522949,0.14260584500475307,0.9840834473273303,0.6809212968648324,"{'alpha': 0.9840834473273303, 'lambda': 0.6809212968648324}",0.721128766468967,0.6720811709001642,0.6127294819038966,0.6686464730910092,0.044320417306511095,68,214,random search for 2 group,5,,
0.779909610748291,0.2552435311796724,0.4079620838165283,0.10864108658195036,0.5377037051313025,0.6674294116387394,"{'alpha': 0.5377037051313025, 'lambda': 0.6674294116387394}",0.7213781204936346,0.6716438305595841,0.6127272275035501,0.6685830595189229,0.04440931115887154,69,215,random search for 2 group,5,,
1.124306360880534,0.1850882224326536,0.43495726585388184,0.02701295446287418,0.04777229083803625,0.04099845787127088,"{'alpha': 0.04777229083803625, 'lambda': 0.04099845787127088}",0.7176955284616711,0.6807462613720159,0.6194208444561118,0.6726208780965995,0.040529781388730625,29,216,random search for 2 group,5,,
0.6279034614562988,0.060488537982326306,0.21128630638122559,0.09212788963401207,0.42078493104901193,0.09218376768377423,"{'alpha': 0.42078493104901193, 'lambda': 0.09218376768377423}",0.7209289770397924,0.6742231630092295,0.6194402927663241,0.6715308109384486,0.04147629707551623,47,217,random search for 2 group,5,,
1.1159199078877766,0.7997702597232278,0.4653619925181071,0.14514656518156374,0.34169261258794814,0.049647428111797454,"{'alpha': 0.34169261258794814, 'lambda': 0.049647428111797454}",0.7176746399477076,0.6807475903878597,0.6194229616504929,0.6726150639953534,0.04052120071599106,34,218,random search for 2 group,5,,
